No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
419,2.707315198385584,2.003176918734857,0.0006672736461802491,2.3955061504119812,5.489922996677419,99.76190476190476
420,2.705305153165897,2.0057786290827933,0.000683970124688157,2.3944625655967804,5.485620364206228,99.7624703087886
421,2.708747754641683,2.0005783054835313,0.0006422206095331398,2.397144095502365,5.494229858227234,99.76303317535546
422,2.714632960852937,1.9936850062482305,0.0006200472900642587,2.3993761503440427,5.505659267392718,99.76359338061465
423,2.7193826164416124,1.989685886022158,0.0006367147425063556,2.399321794144532,5.512296225079951,99.76415094339622
424,2.728954072029557,1.980449301610157,0.0006672971319985583,2.400686393187243,5.527682574004766,99.76470588235294
425,2.7291410749928238,1.9827761396846728,0.0007073020537401465,2.397684782309713,5.523791616031701,99.76525821596243
426,2.731716044825787,1.9793721284234902,0.0007043525675690477,2.399172939026345,5.5294765588032755,99.76580796252928
427,2.729851295505674,1.977832814124111,0.0006456131488824586,2.402938635698915,5.532059752375985,99.76635514018692
428,2.7257970905954805,1.976415768434951,0.0005524189401427716,2.4088091780881427,5.534461707612049,99.76689976689977
429,2.7280524124009693,1.9701674580055188,0.0005152753684884932,2.414114401384288,5.544948836376266,99.76744186046511
430,2.7268994728968687,1.965769330091887,0.00045123613427057224,2.42069361514448,5.552380790601938,99.76798143851508
431,2.725257725030828,1.966443900403935,0.0004318183894752981,2.421558740961709,5.551262844234743,99.76851851851852
432,2.724401789308483,1.9648497037567696,0.0004046207975502888,2.424405176098916,5.553970477435945,99.76905311778292
433,2.72101188844546,1.9677209620129879,0.00037964970608201244,2.4243787791986993,5.549168131976749,99.76958525345621
434,2.7185468025914816,1.9687757693933903,0.00035373497737817836,2.4256357482376263,5.547426579131345,99.77011494252874
435,2.7137984729031412,1.9697189214210313,0.0002976335378622334,2.429408366651376,5.545922183588842,99.77064220183486
436,2.7123316801205126,1.9689136123966406,0.00027256347189209395,2.431930039231891,5.54731711918451,99.77116704805492
437,2.7070987543009144,1.970143857119892,0.00022007205182318244,2.435878377816207,5.545357720825369,99.77168949771689
438,2.705235745975682,1.969412884554446,0.0001948361385528858,2.43873545146619,5.5466471255820675,99.77220956719817
439,2.7038071151198624,1.9690637632024146,0.0001779332075015573,2.4406681019879763,5.547280033514023,99.77272727272727
440,2.701341895075746,1.9690329522054595,0.00015385261923222217,2.443299612617589,5.547405749231185,99.77324263038548
441,2.7073705265266397,1.9628212102899343,0.00018032542532628686,2.444679846622628,5.557792795123699,99.77375565610859
442,2.7062595704795873,1.9615827446653455,0.00016467607058632888,2.447393098566215,5.559936691727981,99.77426636568849
443,2.699791840632993,1.9651205585267435,0.00012177168072353683,2.449804143150047,5.554115593497863,99.77477477477478
444,2.6999439005946266,1.9656182823996915,0.0001249773570370419,2.4490226680485145,5.553262114781002,99.7752808988764
445,2.7022525594031634,1.9637072074847972,0.00013693746122486354,2.4489678486247217,5.5564426132395415,99.77578475336323
446,2.708733122405438,1.9580926247893928,0.00017612335459670498,2.4491479106668343,5.565814988653043,99.77628635346755
447,2.70966993711004,1.9571375145208614,0.00018221084244305377,2.449356189208206,5.567417121657039,99.77678571428571
448,2.7046726850882203,1.957756447574626,0.00014015229427831303,2.4538543322522863,5.566521887227055,99.77728285077951
449,2.6985482870036446,1.9586082560022344,9.692250860689653e-05,2.4592773009243096,5.565287786519931,99.77777777777777
450,2.696520323612911,1.9567138286090342,8.396100168461218e-05,2.4638206648258465,5.568616248169354,99.77827050997783
