no,x,y,z,begin
41,0.481503,0.465161,0.505669,normal
42,0.506153,-0.089612,0.474412,normal
43,0.470512,0.481257,0.475228,normal
44,0.457725,0.493603,0.463805,normal
45,0.498879,-0.0684024,0.138491,normal
46,0.4966,-0.0507042,0.137913,normal
47,0.507735,-0.0765968,0.105961,normal
48,0.503646,-0.046014,0.105469,normal
49,0.504467,-0.110818,0.047376,normal
50,0.52234,-0.0790455,0.0572924,normal
51,0.51818,-0.0405569,0.0560902,normal
52,0.506817,-0.163109,-0.0140495,normal
53,0.513132,-0.119417,0.00099948,normal
54,0.535532,-0.0810267,0.0114352,normal
55,0.530706,-0.0350963,0.00982884,normal
56,0.515416,-0.164983,-0.0393134,normal
57,0.527197,-0.12984,-0.0421402,normal
58,0.538659,-0.0947628,-0.0356905,normal
59,0.534372,-0.0211134,-0.032182,normal
60,0.513962,-0.164141,-0.0892719,normal
61,0.536838,-0.136434,-0.0900709,normal
62,0.497652,-0.0604482,-0.141636,normal
63,0.509032,-0.0414274,-0.137202,normal
64,0.498967,0.325729,-0.142323,normal
65,0.472939,0.350901,-0.159344,normal
no,x,y,z,end
no,x,y,z,begin
0,0.980996,-0.150344,0.0325595,normal
1,0.969361,-0.172611,0.0259163,normal
2,0.969037,-0.14689,0.0189985,normal
3,0.919396,-0.277008,-0.0162422,normal
4,0.920704,-0.259327,-0.00964351,normal
5,0.904255,0.26736,0.00496389,normal
6,0.902054,0.280014,-0.00757013,normal
7,0.914622,-0.276254,-0.0210093,normal
8,0.914492,-0.265124,-0.0215816,normal
9,0.911022,-0.276414,-0.019178,normal
10,0.881389,-0.128124,-0.00887957,normal
11,0.875002,-0.113253,-0.00772852,normal
12,0.866878,-0.112972,-0.0204003,normal
13,0.722598,0.240988,-0.0533516,normal
14,0.701446,0.250726,-0.0498275,normal
15,0.698701,0.264749,-0.0476675,normal
16,0.519499,0.460792,0.548883,normal
17,0.518297,0.4624,0.516876,normal
18,0.548037,-0.0647973,-0.00790599,normal
19,0.547435,-0.044781,-0.0080964,normal
20,0.549425,-0.107302,-0.0649143,normal
21,0.556466,-0.0709173,-0.0460184,normal
22,0.552416,-0.0361297,-0.0463929,normal
23,0.552809,-0.110522,-0.0871609,normal
24,0.566063,-0.0762054,-0.0870807,normal
25,0.561284,-0.0276592,-0.0873356,normal
26,0.574329,-0.0354451,-0.119316,normal
27,0.479655,0.460316,0.544823,normal
28,0.481539,0.464966,0.505856,normal
29,0.506911,-0.089594,0.473944,normal
30,0.471843,0.480422,0.47554,normal
31,0.457881,0.493452,0.464063,normal
32,0.499542,-0.0695302,0.138873,normal
33,0.496992,-0.0517741,0.139221,normal
34,0.50777,-0.0766805,0.105897,normal
35,0.503701,-0.0459303,0.105605,normal
36,0.504562,-0.11097,0.0479417,normal
37,0.522177,-0.0790854,0.0573225,normal
38,0.518249,-0.0404262,0.0560615,normal
39,0.506888,-0.164285,-0.0139758,normal
40,0.513268,-0.118355,0.00183582,normal
41,0.535589,-0.0807457,0.0113562,normal
42,0.530697,-0.0351586,0.00997141,normal
43,0.514611,-0.165324,-0.0399963,normal
44,0.52766,-0.129584,-0.0425677,normal
45,0.539016,-0.0945149,-0.0359567,normal
46,0.534524,-0.0203514,-0.034536,normal
47,0.513959,-0.164833,-0.0885176,normal
48,0.536891,-0.136353,-0.0902274,normal
49,0.497375,-0.0603472,-0.141248,normal
50,0.50982,-0.0418113,-0.138056,normal
no,x,y,z,end
no,x,y,z,begin
0,0.919558,-0.295283,-0.0022305,normal
1,0.926041,-0.257823,-0.00156505,normal
2,0.915483,-0.275885,-0.0215119,normal
3,0.914271,-0.265155,-0.0218012,normal
4,0.895495,-0.327225,0.00649545,normal
5,0.904893,-0.301385,0.0057144,normal
6,0.911164,-0.273851,0.00123034,normal
7,0.910251,-0.26679,-0.0254915,normal
8,0.803679,-0.150806,-0.035007,normal
9,0.788168,-0.149202,-0.0440911,normal
10,0.519773,0.46075,0.54955,normal
11,0.518175,0.462359,0.517025,normal
12,0.547985,-0.0649655,-0.00711364,normal
13,0.547453,-0.0448875,-0.00781934,normal
14,0.549467,-0.1077,-0.0637607,normal
15,0.55648,-0.0713552,-0.0460521,normal
16,0.552182,-0.0352753,-0.0465003,normal
17,0.552674,-0.110588,-0.0887614,normal
18,0.566297,-0.0760305,-0.0868877,normal
19,0.561555,-0.0278077,-0.087277,normal
20,0.479859,0.461479,0.549385,normal
21,0.481564,0.464876,0.505683,normal
22,0.506325,-0.0898031,0.473956,normal
23,0.472159,0.480606,0.47517,normal
24,0.457725,0.493603,0.463805,normal
25,0.499329,-0.0682408,0.139205,normal
26,0.497154,-0.0510821,0.139383,normal
27,0.507672,-0.0767908,0.1061,normal
28,0.504336,-0.0459666,0.105337,normal
29,0.504439,-0.110679,0.0490999,normal
30,0.522383,-0.079068,0.0572751,normal
31,0.518315,-0.0405788,0.0560644,normal
32,0.506705,-0.164057,-0.0137901,normal
33,0.513312,-0.118389,0.00146371,normal
34,0.535416,-0.0811065,0.0114822,normal
35,0.530605,-0.035001,0.00983785,normal
36,0.515798,-0.164537,-0.0397494,normal
37,0.527442,-0.129847,-0.0422972,normal
38,0.538841,-0.0946537,-0.0353089,normal
39,0.53422,-0.0207574,-0.0324779,normal
40,0.513347,-0.165153,-0.0892386,normal
41,0.537125,-0.136394,-0.0890928,normal
42,0.496479,-0.0605411,-0.140523,normal
43,0.509266,-0.0413655,-0.135607,normal
no,x,y,z,end
no,x,y,z,begin
0,0.994994,-0.223459,0.0535618,normal
1,0.995671,-0.192286,0.0459974,normal
2,0.96403,-0.241175,0.0104915,normal
3,0.954118,-0.246544,0.00194497,normal
4,0.904049,0.266016,0.00541914,normal
5,0.900982,0.280041,-0.00737263,normal
6,0.889877,-0.238094,-0.00625697,normal
7,0.884212,-0.226719,-0.00507411,normal
8,0.888564,-0.250059,-0.0277608,normal
9,0.521277,0.460415,0.548504,normal
10,0.518016,0.462675,0.516032,normal
11,0.547828,-0.0643251,-0.0067232,normal
12,0.547836,-0.0446715,-0.00788753,normal
13,0.549654,-0.109397,-0.0636539,normal
14,0.556266,-0.0711706,-0.0460656,normal
15,0.552195,-0.0352365,-0.0469796,normal
16,0.552501,-0.110706,-0.0878215,normal
17,0.566262,-0.0763613,-0.0873218,normal
18,0.561274,-0.0276588,-0.087193,normal
19,0.479501,0.460264,0.544373,normal
20,0.481103,0.464774,0.506055,normal
21,0.506437,-0.0896502,0.474479,normal
22,0.471983,0.480071,0.475347,normal
23,0.457725,0.493603,0.463805,normal
24,0.499258,-0.0688979,0.139817,normal
25,0.496779,-0.0516509,0.139614,normal
26,0.507716,-0.0766426,0.105923,normal
27,0.50443,-0.0461241,0.105466,normal
28,0.503995,-0.11065,0.0489477,normal
29,0.52241,-0.0790931,0.0573612,normal
30,0.518415,-0.0405703,0.0560885,normal
31,0.506713,-0.163464,-0.0140589,normal
32,0.513272,-0.119279,0.000946328,normal
33,0.535544,-0.0813593,0.0115269,normal
34,0.530957,-0.0348567,0.0100211,normal
35,0.514995,-0.164922,-0.0398588,normal
36,0.527372,-0.129918,-0.0421776,normal
37,0.539026,-0.0944851,-0.0353375,normal
38,0.534493,-0.0216837,-0.0313735,normal
39,0.513909,-0.164356,-0.0889382,normal
40,0.537169,-0.136342,-0.0900519,normal
41,0.498427,-0.0612388,-0.140031,normal
42,0.508498,-0.0414135,-0.13675,normal
no,x,y,z,end
no,x,y,z,begin
0,0.980946,-0.149968,0.0324544,normal
1,0.968258,-0.143932,0.0187743,normal
2,0.914421,-0.278283,-0.0102214,normal
3,0.922028,-0.26227,-0.00149097,normal
4,0.91376,-0.260193,-0.0208181,normal
5,0.865848,-0.283606,-0.00905535,normal
6,0.889355,-0.265098,-0.0124764,normal
7,0.880726,-0.128469,-0.00882439,normal
8,0.875519,-0.112124,-0.0076209,normal
9,0.871606,-0.283016,-0.0213103,normal
10,0.869979,-0.263946,-0.0336749,normal
11,0.86708,-0.112367,-0.020856,normal
12,0.858357,-0.291837,-0.00513244,normal
13,0.861632,-0.278115,0.00552234,normal
14,0.85908,-0.273373,-0.0330898,normal
15,0.758971,-0.237086,-0.0374257,normal
16,0.762625,-0.230459,-0.0359586,normal
17,0.739261,-0.246764,-0.0579844,normal
18,0.73608,-0.237169,-0.0602353,normal
19,0.724834,-0.395552,-0.0975067,normal
20,0.737313,-0.37887,-0.0903634,normal
21,0.731304,-0.249283,-0.0781994,normal
22,0.702403,-0.417023,-0.103195,normal
23,0.716135,-0.384126,-0.0953918,normal
24,0.672283,-0.419816,-0.118992,normal
25,0.66858,-0.417386,-0.115587,normal
26,0.519847,0.460919,0.549454,normal
27,0.516954,0.463114,0.515577,normal
28,0.54759,-0.0648328,-0.0073341,normal
29,0.547328,-0.044335,-0.00781,normal
30,0.549615,-0.110042,-0.0646488,normal
31,0.556152,-0.0710598,-0.0458207,normal
32,0.552474,-0.0356034,-0.0467008,normal
33,0.552408,-0.110898,-0.087004,normal
34,0.566086,-0.0759578,-0.0867397,normal
35,0.561657,-0.0276808,-0.0873647,normal
36,0.478585,0.460514,0.545635,normal
37,0.480797,0.464705,0.505995,normal
38,0.506876,-0.0897524,0.47452,normal
39,0.47135,0.480882,0.47556,normal
40,0.456917,0.493752,0.464987,normal
41,0.499112,-0.068575,0.138684,normal
42,0.496445,-0.051916,0.140224,normal
43,0.507837,-0.0766613,0.106113,normal
44,0.504105,-0.0461202,0.105625,normal
45,0.50433,-0.110523,0.0483902,normal
46,0.522241,-0.0790596,0.057273,normal
47,0.518328,-0.0405277,0.0560665,normal
48,0.506765,-0.164112,-0.013785,normal
49,0.513212,-0.119042,0.00123017,normal
50,0.535623,-0.0810727,0.0115265,normal
51,0.530664,-0.0349171,0.0104311,normal
52,0.515256,-0.164881,-0.040083,normal
53,0.52736,-0.129767,-0.04213,normal
54,0.539225,-0.0945457,-0.035621,normal
55,0.534545,-0.0212318,-0.0323617,normal
56,0.513653,-0.164485,-0.0889212,normal
57,0.536813,-0.136792,-0.0900788,normal
58,0.498535,-0.0609302,-0.141862,normal
59,0.506597,-0.0412209,-0.138425,normal
no,x,y,z,end
no,x,y,z,begin
0,0.919339,-0.275395,-0.0165651,normal
1,0.922246,-0.26363,-0.00503622,normal
2,0.920625,-0.180384,0.0117172,normal
3,0.922976,-0.165725,0.00560489,normal
4,0.879717,0.246386,-0.00128864,normal
5,0.914878,-0.276196,-0.0217726,normal
6,0.914501,-0.265954,-0.0216955,normal
7,0.864811,-0.285415,-0.00230928,normal
8,0.896177,-0.264156,-0.00839517,normal
9,0.905364,-0.196686,0.00554615,normal
10,0.867839,0.25541,-0.00898634,normal
11,0.871357,-0.283939,-0.0220388,normal
12,0.865898,-0.265418,-0.0364981,normal
13,0.859079,-0.290507,-0.00477265,normal
14,0.859333,-0.273435,-0.0331036,normal
15,0.725027,-0.403213,-0.107362,normal
16,0.667802,-0.318435,-0.0621009,normal
17,0.694308,-0.445886,-0.101305,normal
18,0.699828,-0.41928,-0.104164,normal
19,0.654698,-0.312041,-0.0652719,normal
20,0.668555,-0.417646,-0.11622,normal
21,0.636571,-0.318351,-0.0836086,normal
22,0.628364,-0.293794,-0.0985636,normal
23,0.670238,-0.419364,-0.119807,normal
24,0.519905,0.460894,0.549847,normal
25,0.517473,0.462788,0.515985,normal
26,0.547837,-0.0648599,-0.00709485,normal
27,0.546241,-0.0441213,-0.0104526,normal
28,0.549517,-0.110264,-0.0633962,normal
29,0.556236,-0.0708067,-0.0457432,normal
30,0.551109,-0.0356756,-0.0466762,normal
31,0.55298,-0.110369,-0.0878129,normal
32,0.566002,-0.0760128,-0.0867444,normal
33,0.560696,-0.0277683,-0.0876285,normal
34,0.477198,0.441306,0.544794,normal
35,0.478975,0.46163,0.550084,normal
36,0.480585,0.464906,0.506053,normal
37,0.505349,-0.089628,0.473844,normal
38,0.470891,0.481353,0.475744,normal
39,0.456546,0.494064,0.464369,normal
40,0.499089,-0.068659,0.13928,normal
41,0.496284,-0.0540649,0.137375,normal
42,0.507636,-0.0772696,0.105974,normal
43,0.502584,-0.0459684,0.104853,normal
44,0.504353,-0.110818,0.0480583,normal
45,0.52214,-0.0790751,0.057281,normal
46,0.517053,-0.0404207,0.056194,normal
47,0.506833,-0.163567,-0.013666,normal
48,0.51333,-0.118901,0.00115396,normal
49,0.535402,-0.081062,0.0114245,normal
50,0.530537,-0.0356319,0.00962548,normal
51,0.515581,-0.16462,-0.0403363,normal
52,0.527207,-0.12978,-0.0422837,normal
53,0.539383,-0.0945589,-0.0360419,normal
54,0.534591,-0.0211289,-0.0324665,normal
55,0.513967,-0.164647,-0.0887951,normal
56,0.536844,-0.136128,-0.0895793,normal
57,0.538319,-0.00547651,-0.0920416,normal
58,0.497704,-0.0609529,-0.140959,normal
59,0.506013,-0.0419478,-0.137926,normal
no,x,y,z,end
no,x,y,z,begin
0,0.977721,-0.25156,0.0372813,normal
1,0.978636,-0.245652,0.0186121,normal
2,0.923141,0.271949,0.0228009,normal
3,0.957434,-0.273068,4.17978e-05,normal
4,0.958433,-0.266151,0.00101016,normal
5,0.896609,0.2593,0.00385308,normal
6,0.901279,0.280354,-0.00859141,normal
7,0.867701,0.255262,-0.00868271,normal
8,0.519931,0.461077,0.550293,normal
9,0.517934,0.462484,0.515568,normal
10,0.547898,-0.0650558,-0.00726987,normal
11,0.546096,-0.0438442,-0.0101413,normal
12,0.549527,-0.10791,-0.0639951,normal
13,0.556153,-0.0713024,-0.0458114,normal
14,0.551253,-0.0356685,-0.0465575,normal
15,0.552553,-0.110621,-0.0883243,normal
16,0.566087,-0.0761062,-0.0869713,normal
17,0.560347,-0.0273364,-0.08743,normal
18,0.543048,-0.00203526,-0.0961659,normal
19,0.479069,0.460072,0.543407,normal
20,0.480699,0.464966,0.505896,normal
21,0.506548,-0.0895661,0.473964,normal
22,0.469688,0.481203,0.475439,normal
23,0.457206,0.49384,0.463924,normal
24,0.499439,-0.068804,0.138994,normal
25,0.495956,-0.0524517,0.136657,normal
26,0.507902,-0.077051,0.105864,normal
27,0.501897,-0.046028,0.104723,normal
28,0.504054,-0.110529,0.0487706,normal
29,0.522422,-0.0790383,0.0573335,normal
30,0.517033,-0.0407293,0.0560684,normal
31,0.507101,-0.163983,-0.0139692,normal
32,0.513352,-0.119035,0.00119394,normal
33,0.535668,-0.0809942,0.0115701,normal
34,0.531101,-0.0354747,0.00973755,normal
35,0.515287,-0.165028,-0.041464,normal
36,0.527177,-0.129917,-0.0423689,normal
37,0.538756,-0.0946712,-0.0353737,normal
38,0.53462,-0.020659,-0.033334,normal
39,0.513533,-0.164424,-0.0888898,normal
40,0.537097,-0.136331,-0.0898508,normal
41,0.49758,-0.0605153,-0.140565,normal
42,0.507902,-0.0416858,-0.136225,normal
no,x,y,z,end
no,x,y,z,begin
0,0.99127,-0.152598,0.0443483,normal
1,0.981917,-0.150396,0.0291819,normal
2,0.879829,0.245659,-0.0014212,normal
3,0.87203,0.251051,-0.0216601,normal
4,0.867473,0.255277,-0.00831376,normal
5,0.871074,0.250388,-0.0224271,normal
6,0.519456,0.460974,0.549038,normal
7,0.517752,0.462779,0.515539,normal
8,0.547766,-0.0648917,-0.00732227,normal
9,0.546218,-0.0439066,-0.0108474,normal
10,0.549445,-0.10523,-0.0638599,normal
11,0.556273,-0.0711898,-0.0458374,normal
12,0.551225,-0.0353249,-0.0463974,normal
13,0.589063,-0.410984,-0.0980494,normal
14,0.58589,-0.396009,-0.100437,normal
15,0.552675,-0.110411,-0.0872782,normal
16,0.566234,-0.0759111,-0.0868008,normal
17,0.560787,-0.0276622,-0.0873876,normal
18,0.481511,0.460731,0.547253,normal
19,0.481208,0.464752,0.506082,normal
20,0.506694,-0.0895803,0.474294,normal
21,0.47209,0.480626,0.47534,normal
22,0.45816,0.49318,0.464002,normal
23,0.499134,-0.0685082,0.138989,normal
24,0.496111,-0.051855,0.136793,normal
25,0.507701,-0.0767827,0.106103,normal
26,0.502662,-0.0462025,0.104779,normal
27,0.504636,-0.110549,0.0469394,normal
28,0.522351,-0.0790435,0.0573227,normal
29,0.516978,-0.0407362,0.0560882,normal
30,0.506928,-0.163556,-0.013367,normal
31,0.513521,-0.118879,0.00129044,normal
32,0.535654,-0.0811136,0.0116206,normal
33,0.530536,-0.0357694,0.00930612,normal
34,0.514733,-0.165178,-0.040617,normal
35,0.527272,-0.129757,-0.0425148,normal
36,0.538741,-0.0947259,-0.0358594,normal
37,0.534876,-0.0206876,-0.0324267,normal
38,0.558511,-0.411794,-0.0979981,normal
39,0.562212,-0.39894,-0.103408,normal
40,0.513628,-0.164553,-0.0890621,normal
41,0.537244,-0.135968,-0.089722,normal
42,0.497052,-0.0603321,-0.140679,normal
43,0.508914,-0.0419738,-0.137092,normal
no,x,y,z,end
no,x,y,z,begin
0,0.964508,-0.241827,0.0116922,normal
1,0.953056,-0.244947,0.000673875,normal
2,0.905152,0.267303,0.00497216,normal
3,0.902619,0.281013,-0.00836615,normal
4,0.519542,0.460875,0.549499,normal
5,0.517455,0.46287,0.515815,normal
6,0.547781,-0.0642773,-0.00710858,normal
7,0.547134,-0.0443608,-0.00812002,normal
8,0.549476,-0.109807,-0.0644157,normal
9,0.556292,-0.071084,-0.046011,normal
10,0.552176,-0.0360396,-0.046478,normal
11,0.552324,-0.110851,-0.0875646,normal
12,0.566113,-0.0759216,-0.0868396,normal
13,0.561807,-0.0284585,-0.0872491,normal
14,0.478527,0.460726,0.545788,normal
15,0.481171,0.464802,0.505849,normal
16,0.506386,-0.0895164,0.474419,normal
17,0.471078,0.481021,0.475616,normal
18,0.456738,0.493498,0.465209,normal
19,0.499168,-0.0679646,0.139832,normal
20,0.497437,-0.0510753,0.138809,normal
21,0.508016,-0.0765722,0.106056,normal
22,0.503971,-0.0460891,0.105837,normal
23,0.504291,-0.110214,0.0491838,normal
24,0.522154,-0.0791,0.0573732,normal
25,0.518185,-0.0403309,0.056031,normal
26,0.506513,-0.163777,-0.0135887,normal
27,0.513533,-0.118638,0.00131088,normal
28,0.535398,-0.0812357,0.0115414,normal
29,0.530756,-0.0350758,0.0101048,normal
30,0.514285,-0.165423,-0.0406856,normal
31,0.527294,-0.129687,-0.0423762,normal
32,0.538612,-0.0945258,-0.0358128,normal
33,0.534717,-0.0204526,-0.0342712,normal
34,0.513354,-0.165215,-0.0891528,normal
35,0.536844,-0.136772,-0.0896845,normal
36,0.526612,-0.406478,-0.146098,normal
37,0.534591,-0.39425,-0.142217,normal
38,0.497266,-0.0600779,-0.14107,normal
39,0.514962,-0.0345361,-0.137997,normal
40,0.530466,-0.000552967,-0.141506,normal
no,x,y,z,end
no,x,y,z,begin
0,0.963065,-0.144872,0.0141083,normal
1,0.924839,-0.177057,0.0125477,normal
2,0.922742,-0.164613,0.00645202,normal
3,0.906535,-0.117611,0.0070018,normal
4,0.896188,-0.129488,0.0152001,normal
5,0.897979,-0.117804,0.0121957,normal
6,0.72501,-0.395197,-0.095064,normal
7,0.737017,-0.380618,-0.089054,normal
8,0.704265,-0.416534,-0.102316,normal
9,0.519758,0.460789,0.548745,normal
10,0.518741,0.462176,0.515923,normal
11,0.548071,-0.0643962,-0.00786431,normal
12,0.547046,-0.0444246,-0.00828663,normal
13,0.549521,-0.10935,-0.0640133,normal
14,0.556464,-0.0710972,-0.0458669,normal
15,0.551999,-0.0352367,-0.0465806,normal
16,0.552621,-0.110176,-0.0878773,normal
17,0.566553,-0.0763399,-0.0875938,normal
18,0.561746,-0.0279805,-0.0877579,normal
19,0.587555,-0.0868699,-0.119026,normal
20,0.57659,-0.0354397,-0.118465,normal
21,0.476892,0.460451,0.545789,normal
22,0.480978,0.464722,0.505885,normal
23,0.506514,-0.0891117,0.474069,normal
24,0.470721,0.481363,0.475457,normal
25,0.45691,0.493752,0.463589,normal
26,0.499274,-0.0679983,0.139907,normal
27,0.496436,-0.0507407,0.138579,normal
28,0.507988,-0.0765279,0.106023,normal
29,0.503676,-0.0460598,0.105419,normal
30,0.504343,-0.110787,0.0484007,normal
31,0.522167,-0.0791315,0.0572384,normal
32,0.517895,-0.0404222,0.0562729,normal
33,0.507093,-0.163791,-0.0139602,normal
34,0.513283,-0.118861,0.0012912,normal
35,0.535665,-0.0809062,0.0113205,normal
36,0.530404,-0.0351506,0.0100282,normal
37,0.516203,-0.164081,-0.0408523,normal
38,0.527546,-0.129672,-0.0423606,normal
39,0.53911,-0.0948405,-0.0360798,normal
40,0.534336,-0.0209243,-0.0318877,normal
41,0.513934,-0.164531,-0.0881212,normal
42,0.537499,-0.135748,-0.089974,normal
43,0.496821,-0.0605726,-0.141261,normal
44,0.509087,-0.041434,-0.135412,normal
no,x,y,z,end
no,x,y,z,begin
0,0.974228,-0.251888,0.0159667,normal
1,0.957466,-0.272677,-0.000821739,normal
2,0.958681,-0.265558,0.00136854,normal
3,0.902701,0.264639,0.00667082,normal
4,0.902107,0.279733,-0.00655131,normal
5,0.519148,0.461371,0.54953,normal
6,0.517814,0.462234,0.516774,normal
7,0.547689,-0.0647084,-0.00680804,normal
8,0.547166,-0.0442856,-0.00773235,normal
9,0.549528,-0.108939,-0.0636417,normal
10,0.556412,-0.0710978,-0.0455821,normal
11,0.552198,-0.0357586,-0.0464869,normal
12,0.55268,-0.110998,-0.0871081,normal
13,0.565988,-0.0759653,-0.086836,normal
14,0.561811,-0.027508,-0.0881996,normal
15,0.58025,-0.0282865,-0.119109,normal
16,0.473641,0.441948,0.54535,normal
17,0.477701,0.459764,0.543946,normal
18,0.481123,0.465269,0.505582,normal
19,0.504596,-0.0907809,0.47519,normal
20,0.470444,0.480788,0.475309,normal
21,0.457881,0.493452,0.464063,normal
22,0.498795,-0.0688939,0.139117,normal
23,0.496476,-0.0505227,0.138166,normal
24,0.507646,-0.0771815,0.106155,normal
25,0.50363,-0.0461486,0.105423,normal
26,0.505016,-0.110943,0.0480204,normal
27,0.522427,-0.079042,0.0573343,normal
28,0.518404,-0.040514,0.0561123,normal
29,0.506497,-0.163507,-0.0134418,normal
30,0.513174,-0.118806,0.00147848,normal
31,0.535424,-0.0812004,0.0114881,normal
32,0.530477,-0.0348493,0.00988002,normal
33,0.514805,-0.165134,-0.0395916,normal
34,0.527083,-0.129804,-0.0420946,normal
35,0.538737,-0.0945937,-0.0358756,normal
36,0.534491,-0.0211015,-0.0324408,normal
37,0.513874,-0.164232,-0.0888994,normal
38,0.536569,-0.137058,-0.090376,normal
39,0.525793,-0.406793,-0.146306,normal
40,0.535217,-0.393177,-0.143232,normal
41,0.498735,-0.0597597,-0.143188,normal
42,0.507166,-0.0432887,-0.137436,normal
no,x,y,z,end
no,x,y,z,begin
0,0.920671,-0.261409,-0.00626187,normal
1,0.913927,-0.260268,-0.0212018,normal
2,0.865087,-0.284389,-0.00677039,normal
3,0.865199,-0.275108,-0.0168166,normal
4,0.871571,-0.283665,-0.0212392,normal
5,0.86709,-0.266476,-0.034848,normal
6,0.860178,-0.286124,-0.00526094,normal
7,0.861603,-0.278115,-0.000175908,normal
8,0.859287,-0.2738,-0.0340551,normal
9,0.597602,-0.0856947,-0.0978916,normal
10,0.51992,0.461577,0.550451,normal
11,0.517437,0.46288,0.516016,normal
12,0.548009,-0.0648425,-0.0068626,normal
13,0.547144,-0.044558,-0.00787021,normal
14,0.549656,-0.108666,-0.0645677,normal
15,0.556614,-0.0713457,-0.0458815,normal
16,0.552224,-0.0352901,-0.0469926,normal
17,0.552638,-0.110571,-0.0873307,normal
18,0.566598,-0.0761201,-0.0872084,normal
19,0.561697,-0.0280525,-0.0867354,normal
20,0.482485,0.461452,0.550717,normal
21,0.480808,0.464953,0.505877,normal
22,0.507082,-0.0887344,0.473186,normal
23,0.47113,0.481091,0.47545,normal
24,0.457206,0.49384,0.463924,normal
25,0.499474,-0.0687346,0.139162,normal
26,0.496341,-0.0510295,0.137879,normal
27,0.507708,-0.0765079,0.106138,normal
28,0.503656,-0.0460694,0.105558,normal
29,0.504951,-0.110926,0.0470749,normal
30,0.522462,-0.0790567,0.0573419,normal
31,0.518166,-0.0405538,0.056058,normal
32,0.507117,-0.164333,-0.01351,normal
33,0.513092,-0.118634,0.0014568,normal
34,0.535572,-0.0812499,0.0115163,normal
35,0.530382,-0.0350267,0.0100459,normal
36,0.515505,-0.164903,-0.0403058,normal
37,0.527429,-0.129802,-0.0422429,normal
38,0.539212,-0.0949338,-0.0355501,normal
39,0.534117,-0.0214819,-0.031854,normal
40,0.513397,-0.164755,-0.0894918,normal
41,0.536923,-0.136482,-0.089973,normal
42,0.496932,-0.0606011,-0.140921,normal
43,0.509714,-0.0411003,-0.136302,normal
no,x,y,z,end
no,x,y,z,begin
0,0.921858,-0.259729,-0.00471802,normal
1,0.913424,-0.275181,-0.0211225,normal
2,0.914524,-0.264894,-0.0216916,normal
3,0.910751,-0.276434,-0.0180629,normal
4,0.910113,-0.262205,-0.0107815,normal
5,0.90963,-0.267121,-0.0256873,normal
6,0.721327,-0.382004,-0.0569018,normal
7,0.725182,-0.368895,-0.085569,normal
8,0.710458,-0.395925,-0.0651128,normal
9,0.713706,-0.380883,-0.0639834,normal
10,0.707122,-0.396998,-0.0735312,normal
11,0.713736,-0.371327,-0.0782104,normal
12,0.520125,0.461077,0.550961,normal
13,0.517694,0.462718,0.516398,normal
14,0.547561,-0.0647426,-0.00678925,normal
15,0.546071,-0.0443221,-0.0103953,normal
16,0.549689,-0.109482,-0.0641671,normal
17,0.556426,-0.0708563,-0.0458539,normal
18,0.551059,-0.0360131,-0.0465243,normal
19,0.552411,-0.110886,-0.087556,normal
20,0.566272,-0.0761496,-0.0867478,normal
21,0.56104,-0.028239,-0.0869681,normal
22,0.478941,0.438309,0.546454,normal
23,0.476495,0.459394,0.546213,normal
24,0.481159,0.464765,0.505998,normal
25,0.505527,-0.0904393,0.475245,normal
26,0.47071,0.481227,0.475611,normal
27,0.457206,0.49384,0.463924,normal
28,0.499029,-0.0683193,0.139196,normal
29,0.496107,-0.0543843,0.137258,normal
30,0.507952,-0.076599,0.106167,normal
31,0.502275,-0.0462098,0.103632,normal
32,0.504345,-0.110869,0.0481264,normal
33,0.522204,-0.0790845,0.0573547,normal
34,0.51657,-0.0406289,0.0561972,normal
35,0.506648,-0.164083,-0.0139233,normal
36,0.513068,-0.119096,0.00136358,normal
37,0.535529,-0.0812882,0.0116573,normal
38,0.530532,-0.0354264,0.00936228,normal
39,0.514948,-0.16509,-0.0403038,normal
40,0.527433,-0.129766,-0.0422314,normal
41,0.538831,-0.0945966,-0.036079,normal
42,0.53463,-0.0204985,-0.0340036,normal
43,0.513701,-0.164085,-0.0890583,normal
44,0.53677,-0.136576,-0.0898071,normal
45,0.497276,-0.0602976,-0.141076,normal
46,0.509704,-0.0418094,-0.140461,normal
no,x,y,z,end
no,x,y,z,begin
0,0.520446,0.460947,0.548907,normal
1,0.518115,0.462292,0.516442,normal
2,0.547664,-0.0646947,-0.00767121,normal
3,0.545467,-0.0448022,-0.0103868,normal
4,0.549474,-0.107823,-0.0642533,normal
5,0.55641,-0.0710659,-0.0456363,normal
6,0.551003,-0.0352426,-0.0467635,normal
7,0.552445,-0.110001,-0.0888697,normal
8,0.56585,-0.0759528,-0.0868875,normal
9,0.560974,-0.0280493,-0.0874486,normal
10,0.477404,0.460609,0.545671,normal
11,0.48121,0.464862,0.505887,normal
12,0.506857,-0.089443,0.474263,normal
13,0.470457,0.481439,0.475513,normal
14,0.457725,0.493603,0.463805,normal
15,0.499178,-0.0683627,0.13966,normal
16,0.496642,-0.054282,0.136379,normal
17,0.50798,-0.0766377,0.106238,normal
18,0.502638,-0.0461527,0.103677,normal
19,0.504084,-0.110886,0.0477457,normal
20,0.522095,-0.0790801,0.0573378,normal
21,0.517061,-0.0404805,0.056017,normal
22,0.506727,-0.163627,-0.0138294,normal
